 cookie=0x0, duration=41.438s, table=0, n_packets=2, n_bytes=120, idle_timeout=60, idle_age=41, priority=65535,tcp,in_port=2,dl_vlan=575,dl_vlan_pcp=0,dl_src=00:24:97:30:1d:00,dl_dst=00:03:ba:24:3f:fd,nw_src=10.0.1.15,nw_dst=10.0.1.3,nw_tos=0,tp_src=11472,tp_dst=80 actions=drop
 cookie=0x0, duration=41.437s, table=0, n_packets=6, n_bytes=370, idle_timeout=60, idle_age=20, priority=65535,tcp,in_port=2,dl_vlan=575,dl_vlan_pcp=0,dl_src=00:24:97:30:1d:00,dl_dst=00:03:ba:24:3f:fd,nw_src=10.0.1.16,nw_dst=10.0.1.3,nw_tos=0,tp_src=3237,tp_dst=80 actions=drop
 cookie=0x0, duration=41.400s, table=0, n_packets=2, n_bytes=120, idle_timeout=60, idle_age=34, priority=65535,icmp,in_port=2,dl_vlan=576,dl_vlan_pcp=0,dl_src=00:24:97:30:1d:00,dl_dst=00:21:28:38:cc:c6,nw_src=10.0.1.6,nw_dst=10.0.1.3,nw_tos=0,icmp_type=0,icmp_code=0 actions=drop
 cookie=0x0, duration=41.390s, table=0, n_packets=5, n_bytes=300, idle_timeout=60, idle_age=22, priority=65535,tcp,in_port=2,dl_vlan=575,dl_vlan_pcp=0,dl_src=00:24:97:30:1d:00,dl_dst=00:03:ba:24:3f:fd,nw_src=10.0.1.2,nw_dst=10.0.1.3,nw_tos=0,tp_src=3237,tp_dst=80 actions=drop
 cookie=0x0, duration=41.376s, table=0, n_packets=1, n_bytes=96, idle_timeout=60, idle_age=41, priority=65535,tcp,in_port=2,dl_vlan=632,dl_vlan_pcp=0,dl_src=00:24:97:30:1d:00,dl_dst=00:02:55:53:a0:10,nw_src=10.0.1.18,nw_dst=10.0.1.3,nw_tos=0,tp_src=1605,tp_dst=50371 actions=drop
 cookie=0x0, duration=41.355s, table=0, n_packets=2, n_bytes=120, idle_timeout=60, idle_age=28, priority=65535,icmp,in_port=2,dl_vlan=577,dl_vlan_pcp=0,dl_src=00:11:43:36:c1:58,dl_dst=00:14:4f:17:13:e2,nw_src=10.0.1.13,nw_dst=10.0.1.3,nw_tos=0,icmp_type=0,icmp_code=0 actions=drop
 cookie=0x0, duration=41.337s, table=0, n_packets=1, n_bytes=60, idle_timeout=60, idle_age=41, priority=65535,tcp,in_port=2,dl_vlan=575,dl_vlan_pcp=0,dl_src=00:24:97:30:1d:00,dl_dst=00:03:ba:24:3f:fd,nw_src=10.0.1.11,nw_dst=10.0.1.3,nw_tos=0,tp_src=1239,tp_dst=80 actions=drop
 cookie=0x0, duration=41.335s, table=0, n_packets=1, n_bytes=96, idle_timeout=60, idle_age=41, priority=65535,tcp,in_port=2,dl_vlan=575,dl_vlan_pcp=0,dl_src=00:24:97:30:1d:00,dl_dst=00:03:ba:24:3f:fd,nw_src=10.0.1.12,nw_dst=10.0.1.3,nw_tos=0,tp_src=1239,tp_dst=80 actions=drop
 cookie=0x0, duration=41.328s, table=0, n_packets=2, n_bytes=192, idle_timeout=60, idle_age=41, priority=65535,udp,in_port=2,dl_vlan=576,dl_vlan_pcp=0,dl_src=00:24:97:30:1d:00,dl_dst=00:03:ba:24:40:1b,nw_src=10.0.1.15,nw_dst=10.0.1.3,nw_tos=0,tp_src=53,tp_dst=43438 actions=drop
 cookie=0x0, duration=41.308s, table=0, n_packets=1, n_bytes=96, idle_timeout=60, idle_age=41, priority=65535,udp,in_port=2,dl_vlan=576,dl_vlan_pcp=0,dl_src=00:24:97:30:1d:00,dl_dst=00:03:ba:24:40:1b,nw_src=10.0.1.19,nw_dst=10.0.1.3,nw_tos=0,tp_src=53,tp_dst=43439 actions=drop
 cookie=0x0, duration=41.305s, table=0, n_packets=2, n_bytes=192, idle_timeout=60, idle_age=41, priority=65535,udp,in_port=2,dl_vlan=576,dl_vlan_pcp=0,dl_src=00:24:97:30:1d:00,dl_dst=00:03:ba:24:40:1b,nw_src=10.0.1.4,nw_dst=10.0.1.3,nw_tos=0,tp_src=53,tp_dst=43440 actions=drop
 cookie=0x0, duration=41.301s, table=0, n_packets=1, n_bytes=96, idle_timeout=60, idle_age=41, priority=65535,udp,in_port=2,dl_vlan=576,dl_vlan_pcp=0,dl_src=00:24:97:30:1d:00,dl_dst=00:03:ba:24:40:1b,nw_src=10.0.1.7,nw_dst=10.0.1.3,nw_tos=0,tp_src=53,tp_dst=43441 actions=drop
 cookie=0x0, duration=41.293s, table=0, n_packets=1, n_bytes=96, idle_timeout=60, idle_age=41, priority=65535,udp,in_port=2,dl_vlan=576,dl_vlan_pcp=0,dl_src=00:24:97:30:1d:00,dl_dst=00:03:ba:24:40:1b,nw_src=10.0.1.10,nw_dst=10.0.1.3,nw_tos=0,tp_src=53,tp_dst=43442 actions=drop
 cookie=0x0, duration=41.287s, table=0, n_packets=2, n_bytes=140, idle_timeout=60, idle_age=30, priority=65535,tcp,in_port=2,dl_vlan=621,dl_vlan_pcp=0,dl_src=00:24:97:30:1d:00,dl_dst=00:03:ba:01:27:f0,nw_src=10.0.1.19,nw_dst=10.0.1.3,nw_tos=0,tp_src=6607,tp_dst=80 actions=drop
 cookie=0x0, duration=41.281s, table=0, n_packets=1, n_bytes=60, idle_timeout=60, idle_age=41, priority=65535,icmp,in_port=2,dl_vlan=577,dl_vlan_pcp=0,dl_src=00:a0:b8:47:ac:28,dl_dst=00:03:ba:a1:f7:5c,nw_src=10.0.1.6,nw_dst=10.0.1.3,nw_tos=0,icmp_type=0,icmp_code=0 actions=drop
 cookie=0x0, duration=41.281s, table=0, n_packets=4, n_bytes=240, idle_timeout=60, idle_age=24, priority=65535,icmp,in_port=2,dl_vlan=577,dl_vlan_pcp=0,dl_src=00:a0:b8:47:ad:64,dl_dst=00:03:ba:a1:f7:5c,nw_src=10.0.1.7,nw_dst=10.0.1.3,nw_tos=0,icmp_type=0,icmp_code=0 actions=drop
 cookie=0x0, duration=41.273s, table=0, n_packets=1, n_bytes=60, idle_timeout=60, idle_age=41, priority=65535,icmp,in_port=2,dl_vlan=577,dl_vlan_pcp=0,dl_src=00:05:1e:a1:c5:39,dl_dst=00:03:ba:a1:f7:5c,nw_src=10.0.1.9,nw_dst=10.0.1.3,nw_tos=0,icmp_type=0,icmp_code=0 actions=drop
 cookie=0x0, duration=41.273s, table=0, n_packets=1, n_bytes=60, idle_timeout=60, idle_age=41, priority=65535,icmp,in_port=2,dl_vlan=577,dl_vlan_pcp=0,dl_src=00:05:1e:a3:25:b9,dl_dst=00:03:ba:a1:f7:5c,nw_src=10.0.1.11,nw_dst=10.0.1.3,nw_tos=0,icmp_type=0,icmp_code=0 actions=drop
 cookie=0x0, duration=41.266s, table=0, n_packets=4, n_bytes=240, idle_timeout=60, idle_age=24, priority=65535,icmp,in_port=2,dl_vlan=577,dl_vlan_pcp=0,dl_src=00:03:ba:24:3f:6c,dl_dst=00:03:ba:a1:f7:5c,nw_src=10.0.1.14,nw_dst=10.0.1.3,nw_tos=0,icmp_type=0,icmp_code=0 actions=drop
 cookie=0x0, duration=41.266s, table=0, n_packets=3, n_bytes=180, idle_timeout=60, idle_age=24, priority=65535,icmp,in_port=2,dl_vlan=577,dl_vlan_pcp=0,dl_src=00:03:ba:82:f7:ba,dl_dst=00:03:ba:a1:f7:5c,nw_src=10.0.1.15,nw_dst=10.0.1.3,nw_tos=0,icmp_type=0,icmp_code=0 actions=drop
 cookie=0x0, duration=41.264s, table=0, n_packets=1, n_bytes=60, idle_timeout=60, idle_age=41, priority=65535,icmp,in_port=2,dl_vlan=577,dl_vlan_pcp=0,dl_src=00:13:72:50:00:ea,dl_dst=00:03:ba:a1:f7:5c,nw_src=10.0.1.16,nw_dst=10.0.1.3,nw_tos=0,icmp_type=0,icmp_code=0 actions=drop
 cookie=0x0, duration=41.264s, table=0, n_packets=1, n_bytes=60, idle_timeout=60, idle_age=41, priority=65535,icmp,in_port=2,dl_vlan=577,dl_vlan_pcp=0,dl_src=00:05:1e:35:28:59,dl_dst=00:03:ba:a1:f7:5c,nw_src=10.0.1.17,nw_dst=10.0.1.3,nw_tos=0,icmp_type=0,icmp_code=0 actions=drop
 cookie=0x0, duration=41.263s, table=0, n_packets=1, n_bytes=60, idle_timeout=60, idle_age=41, priority=65535,icmp,in_port=2,dl_vlan=577,dl_vlan_pcp=0,dl_src=00:05:1e:35:23:27,dl_dst=00:03:ba:a1:f7:5c,nw_src=10.0.1.18,nw_dst=10.0.1.3,nw_tos=0,icmp_type=0,icmp_code=0 actions=drop
 cookie=0x0, duration=41.261s, table=0, n_packets=4, n_bytes=240, idle_timeout=60, idle_age=30, priority=65535,icmp,in_port=2,dl_vlan=577,dl_vlan_pcp=0,dl_src=00:03:ba:82:f7:ba,dl_dst=00:03:ba:a1:f7:5c,nw_src=10.0.1.19,nw_dst=10.0.1.3,nw_tos=0,icmp_type=0,icmp_code=0 actions=drop
